current[mA],power[mW],voltage[V],mpd_current[mA]
321,86.271,1.4336,-0.1826
322,86.394,1.4348,-0.1828
323,86.566,1.4359,-0.1833
324,86.664,1.4369,-0.1837
325,86.861,1.4380,-0.1839
326,87.008,1.4391,-0.1842
327,87.181,1.4402,-0.1847
328,87.328,1.4413,-0.185
329,87.476,1.4424,-0.1853
330,87.672,1.4435,-0.1856
331,87.795,1.4446,-0.1859
332,87.918,1.4457,-0.1863
333,88.140,1.4467,-0.1865
334,88.213,1.4478,-0.1868
335,88.361,1.4489,-0.1873
336,88.558,1.4500,-0.1875
337,88.730,1.4511,-0.1879
338,88.853,1.4521,-0.1882
339,89.025,1.4532,-0.1886
340,89.099,1.4542,-0.1889
341,89.271,1.4553,-0.1892
342,89.443,1.4563,-0.1895
343,89.541,1.4574,-0.19
344,89.763,1.4585,-0.1901
345,89.886,1.4595,-0.1905
346,90.009,1.4606,-0.1907
347,90.181,1.4616,-0.1911
348,90.328,1.4627,-0.1913
349,90.402,1.4637,-0.1916
350,90.476,1.4648,-0.1919
351,90.648,1.4658,-0.1923
352,90.820,1.4668,-0.1926
353,90.992,1.4679,-0.1929
354,91.140,1.4689,-0.1931
355,91.263,1.4699,-0.1935
356,91.410,1.4710,-0.1936
357,91.533,1.4720,-0.1941
358,91.632,1.4730,-0.1942
359,91.829,1.4740,-0.1945
360,91.976,1.4750,-0.1949
361,92.074,1.4761,-0.1953
362,92.197,1.4771,-0.1954
363,92.271,1.4781,-0.1956
364,92.468,1.4791,-0.1959
365,92.566,1.4801,-0.1962
366,92.714,1.4811,-0.1965
367,92.861,1.4821,-0.1967
368,92.984,1.4831,-0.1971
369,93.132,1.4841,-0.1973
370,93.181,1.4852,-0.1977
371,93.378,1.4861,-0.1979
372,93.476,1.4871,-0.1981
373,93.673,1.4881,-0.1984
374,93.722,1.4891,-0.1987
375,93.870,1.4901,-0.1989
376,94.017,1.4911,-0.199
377,94.066,1.4920,-0.1993
378,94.263,1.4931,-0.1998
379,94.263,1.4941,-0.1999
380,94.534,1.4950,-0.2002
381,94.607,1.4960,-0.2004
382,94.755,1.4970,-0.2007
383,94.804,1.4979,-0.2009
384,94.903,1.4989,-0.2011
385,95.075,1.4999,-0.2014
386,95.247,1.5009,-0.2017
387,95.321,1.5019,-0.2019
388,95.394,1.5028,-0.2023
389,95.542,1.5038,-0.2025
390,95.665,1.5048,-0.2026
391,95.788,1.5057,-0.203
392,95.886,1.5067,-0.2031
393,95.985,1.5076,-0.2036
394,96.083,1.5086,-0.2038
395,96.181,1.5095,-0.204
396,96.378,1.5105,-0.2042
397,96.452,1.5114,-0.2043
398,96.575,1.5124,-0.2046
399,96.698,1.5134,-0.2048
400,96.821,1.5143,-0.2052
401,96.895,1.5152,-0.2053
402,97.018,1.5162,-0.2056
403,97.091,1.5171,-0.2059
404,97.263,1.5180,-0.2062
405,97.337,1.5190,-0.2064
406,97.436,1.5199,-0.2066
407,97.559,1.5208,-0.2068
408,97.632,1.5218,-0.207
409,97.780,1.5227,-0.2071
410,97.878,1.5236,-0.2075
411,97.927,1.5246,-0.2076
412,98.100,1.5255,-0.2081
413,98.173,1.5264,-0.2082
414,98.247,1.5273,-0.2083
415,98.346,1.5282,-0.2085
416,98.444,1.5291,-0.2089
417,98.567,1.5300,-0.2091
418,98.714,1.5309,-0.2091
419,98.788,1.5318,-0.2094
420,98.788,1.5328,-0.2096
421,98.911,1.5336,-0.2098
422,99.083,1.5346,-0.21
423,99.157,1.5355,-0.2102
424,99.231,1.5364,-0.2105
425,99.305,1.5372,-0.2107
426,99.477,1.5381,-0.211
427,99.551,1.5391,-0.2111
428,99.575,1.5399,-0.2114
429,99.649,1.5408,-0.2117
430,99.846,1.5417,-0.2118
431,99.944,1.5426,-0.2119
432,100.018,1.5435,-0.212
433,100.141,1.5444,-0.2123
434,100.190,1.5453,-0.2125
435,100.313,1.5461,-0.2127
436,100.337,1.5470,-0.2128
437,100.510,1.5479,-0.213
438,100.584,1.5488,-0.2131
439,100.584,1.5496,-0.2135
440,100.682,1.5505,-0.2138
441,100.829,1.5514,-0.2138
442,100.928,1.5523,-0.214
443,100.952,1.5531,-0.2141
444,101.149,1.5540,-0.2143
445,101.198,1.5549,-0.2145
446,101.248,1.5557,-0.2147
447,101.346,1.5566,-0.2149
448,101.370,1.5575,-0.215
449,101.444,1.5583,-0.2152
450,101.592,1.5592,-0.2153
451,101.690,1.5600,-0.2156
452,101.690,1.5609,-0.2157
453,101.788,1.5617,-0.216
454,101.887,1.5625,-0.2162
455,101.961,1.5634,-0.2163
456,102.084,1.5642,-0.2164
457,102.133,1.5651,-0.2166
458,102.207,1.5659,-0.2168
459,102.280,1.5667,-0.217
460,102.305,1.5676,-0.2173
461,102.477,1.5684,-0.2173
462,102.551,1.5693,-0.2175
463,102.551,1.5701,-0.2177
464,102.698,1.5709,-0.2176
465,102.772,1.5717,-0.2178
466,102.821,1.5726,-0.2181
467,102.895,1.5734,-0.2182
468,102.993,1.5742,-0.2184
469,103.018,1.5751,-0.2185
470,103.092,1.5759,-0.2187
471,103.166,1.5767,-0.219
472,103.264,1.5775,-0.219
473,103.338,1.5783,-0.2192
474,103.387,1.5791,-0.2193
475,103.461,1.5800,-0.2195
476,103.485,1.5808,-0.2196
477,103.682,1.5816,-0.2196
478,103.657,1.5824,-0.2199
479,103.731,1.5832,-0.2202
480,103.756,1.5840,-0.2202
481,103.928,1.5848,-0.2203
482,103.953,1.5856,-0.2204
483,104.026,1.5864,-0.2206
484,104.026,1.5872,-0.2208
485,104.100,1.5880,-0.2209
486,104.125,1.5888,-0.221
487,104.149,1.5896,-0.2212
488,104.272,1.5904,-0.2212
489,104.322,1.5912,-0.2213
490,104.420,1.5919,-0.2215
491,104.494,1.5927,-0.2216
492,104.543,1.5935,-0.2218
493,104.666,1.5944,-0.2219
494,104.690,1.5951,-0.2221
495,104.764,1.5959,-0.2222
496,104.764,1.5967,-0.2224
497,104.863,1.5975,-0.2225
498,104.887,1.5982,-0.2226
499,104.985,1.5990,-0.2227
500,104.985,1.5998,-0.2228
