current[mA],power[mW],voltage[V],mpd_current[mA]
324,77.466,1.3942,-0.223
325,77.614,1.3953,-0.2234
326,77.786,1.3965,-0.2239
327,77.885,1.3977,-0.2244
328,78.057,1.3989,-0.2247
329,78.155,1.4000,-0.2252
330,78.253,1.4011,-0.2255
331,78.450,1.4023,-0.2259
332,78.598,1.4035,-0.2264
333,78.672,1.4046,-0.2267
334,78.868,1.4058,-0.2272
335,78.991,1.4070,-0.2276
336,79.065,1.4081,-0.228
337,79.237,1.4092,-0.2286
338,79.434,1.4104,-0.2291
339,79.557,1.4115,-0.2295
340,79.680,1.4126,-0.2299
341,79.803,1.4138,-0.2304
342,79.950,1.4149,-0.2308
343,80.122,1.4160,-0.2312
344,80.245,1.4172,-0.2316
345,80.319,1.4183,-0.232
346,80.491,1.4195,-0.2323
347,80.565,1.4206,-0.2327
348,80.737,1.4217,-0.2331
349,80.860,1.4228,-0.2334
350,81.032,1.4239,-0.2338
351,81.106,1.4250,-0.2342
352,81.278,1.4261,-0.2348
353,81.352,1.4273,-0.2352
354,81.450,1.4284,-0.2358
355,81.672,1.4295,-0.2363
356,81.795,1.4306,-0.2366
357,81.942,1.4317,-0.2369
358,82.041,1.4328,-0.2373
359,82.139,1.4339,-0.2376
360,82.237,1.4350,-0.2379
361,82.385,1.4361,-0.2383
362,82.533,1.4371,-0.2386
363,82.631,1.4382,-0.239
364,82.705,1.4393,-0.2393
365,82.877,1.4404,-0.2398
366,82.975,1.4415,-0.2402
367,83.098,1.4426,-0.2407
368,83.172,1.4437,-0.2412
369,83.344,1.4447,-0.2415
370,83.467,1.4458,-0.2419
371,83.639,1.4469,-0.2423
372,83.664,1.4480,-0.2426
373,83.787,1.4491,-0.2428
374,83.959,1.4501,-0.2432
375,84.008,1.4512,-0.2435
376,84.180,1.4522,-0.2437
377,84.254,1.4533,-0.2441
378,84.377,1.4544,-0.2446
379,84.525,1.4555,-0.2449
380,84.623,1.4565,-0.2454
381,84.697,1.4576,-0.2459
382,84.869,1.4586,-0.2463
383,84.967,1.4597,-0.2467
384,85.041,1.4607,-0.247
385,85.189,1.4618,-0.2473
386,85.262,1.4628,-0.2477
387,85.361,1.4639,-0.2478
388,85.459,1.4649,-0.2481
389,85.631,1.4659,-0.2484
390,85.656,1.4670,-0.2488
391,85.803,1.4681,-0.249
392,85.926,1.4691,-0.2494
393,86.000,1.4701,-0.2498
394,86.123,1.4711,-0.2502
395,86.246,1.4722,-0.2505
396,86.344,1.4732,-0.251
397,86.467,1.4742,-0.2512
398,86.566,1.4752,-0.2516
399,86.639,1.4763,-0.2518
400,86.762,1.4772,-0.2521
401,86.787,1.4783,-0.2525
402,86.935,1.4793,-0.2526
403,87.008,1.4803,-0.2529
404,87.181,1.4813,-0.2532
405,87.303,1.4824,-0.2535
406,87.328,1.4834,-0.2539
407,87.451,1.4844,-0.2543
408,87.549,1.4854,-0.2547
409,87.648,1.4864,-0.2552
410,87.722,1.4874,-0.2554
411,87.820,1.4884,-0.2556
412,87.967,1.4894,-0.256
413,87.992,1.4904,-0.2562
414,88.115,1.4914,-0.2565
415,88.238,1.4924,-0.2567
416,88.312,1.4934,-0.2569
417,88.410,1.4944,-0.2573
418,88.484,1.4954,-0.2575
419,88.582,1.4964,-0.2578
420,88.631,1.4974,-0.2582
421,88.730,1.4984,-0.2585
422,88.828,1.4994,-0.2588
423,88.877,1.5004,-0.2592
424,88.976,1.5013,-0.2595
425,89.050,1.5023,-0.2598
426,89.197,1.5033,-0.26
427,89.271,1.5042,-0.2603
428,89.369,1.5052,-0.2605
429,89.418,1.5062,-0.2607
430,89.541,1.5072,-0.261
431,89.615,1.5082,-0.2613
432,89.714,1.5091,-0.2615
433,89.738,1.5101,-0.2618
434,89.861,1.5111,-0.262
435,89.959,1.5120,-0.2623
436,90.009,1.5130,-0.2626
437,90.107,1.5139,-0.2629
438,90.181,1.5149,-0.2632
439,90.279,1.5158,-0.2635
440,90.378,1.5168,-0.2637
441,90.451,1.5178,-0.264
442,90.501,1.5187,-0.2643
443,90.599,1.5197,-0.2646
444,90.648,1.5206,-0.2647
445,90.746,1.5216,-0.2651
446,90.894,1.5226,-0.2653
447,90.894,1.5234,-0.2655
448,90.992,1.5244,-0.2658
449,91.066,1.5254,-0.2661
450,91.091,1.5263,-0.2664
451,91.165,1.5272,-0.2665
452,91.287,1.5282,-0.2668
453,91.312,1.5291,-0.2671
454,91.435,1.5301,-0.2674
455,91.509,1.5310,-0.2675
456,91.583,1.5319,-0.2678
457,91.656,1.5329,-0.268
458,91.730,1.5338,-0.2684
459,91.804,1.5347,-0.2685
460,91.853,1.5357,-0.2688
461,91.976,1.5366,-0.269
462,92.001,1.5375,-0.2692
463,92.074,1.5385,-0.2694
464,92.222,1.5394,-0.2695
465,92.247,1.5403,-0.2698
466,92.320,1.5412,-0.2701
467,92.345,1.5421,-0.2705
468,92.468,1.5431,-0.2706
469,92.517,1.5440,-0.271
470,92.517,1.5449,-0.2712
471,92.640,1.5458,-0.2715
472,92.689,1.5467,-0.2716
473,92.763,1.5476,-0.2717
474,92.812,1.5485,-0.2719
475,92.837,1.5494,-0.2719
476,92.984,1.5503,-0.2722
477,92.984,1.5512,-0.2723
478,93.009,1.5521,-0.2727
479,93.132,1.5530,-0.2729
480,93.157,1.5539,-0.2732
481,93.230,1.5548,-0.2734
482,93.329,1.5557,-0.2737
483,93.378,1.5566,-0.2737
484,93.452,1.5575,-0.2742
485,93.501,1.5584,-0.2742
486,93.575,1.5593,-0.2745
487,93.648,1.5602,-0.2745
488,93.673,1.5611,-0.2747
489,93.747,1.5619,-0.2748
490,93.771,1.5628,-0.2749
491,93.845,1.5637,-0.2752
492,93.919,1.5646,-0.2754
493,93.943,1.5655,-0.2756
494,94.017,1.5663,-0.2759
495,94.042,1.5672,-0.2761
496,94.140,1.5681,-0.2763
497,94.165,1.5690,-0.2766
498,94.239,1.5699,-0.2768
499,94.312,1.5707,-0.277
500,94.362,1.5716,-0.2772
