current[mA],power[mW],voltage[V],mpd_current[mA]
422,86.025,1.5274,-0.196
423,86.172,1.5282,-0.1963
424,86.197,1.5290,-0.1963
425,86.271,1.5297,-0.1965
426,86.320,1.5305,-0.1966
427,86.418,1.5313,-0.1967
428,86.517,1.5320,-0.197
429,86.590,1.5328,-0.197
430,86.738,1.5336,-0.1973
431,86.738,1.5343,-0.1974
432,86.812,1.5350,-0.1975
433,86.935,1.5358,-0.1977
434,86.959,1.5366,-0.1978
435,87.033,1.5373,-0.1978
436,87.181,1.5381,-0.1979
437,87.230,1.5388,-0.1981
438,87.254,1.5395,-0.1983
439,87.328,1.5403,-0.1984
440,87.426,1.5411,-0.1985
441,87.451,1.5418,-0.1986
442,87.599,1.5425,-0.1988
443,87.599,1.5433,-0.1989
444,87.722,1.5440,-0.1991
445,87.845,1.5448,-0.1992
446,87.894,1.5455,-0.1993
447,87.894,1.5462,-0.1996
448,87.992,1.5470,-0.1996
449,88.017,1.5477,-0.1998
450,88.140,1.5484,-0.1999
451,88.238,1.5491,-0.2
452,88.287,1.5499,-0.2001
453,88.336,1.5506,-0.2002
454,88.386,1.5513,-0.2002
455,88.484,1.5521,-0.2004
456,88.558,1.5528,-0.2004
457,88.607,1.5535,-0.2006
458,88.681,1.5542,-0.2007
459,88.754,1.5549,-0.2009
460,88.779,1.5556,-0.201
461,88.853,1.5563,-0.2011
462,88.902,1.5571,-0.2013
463,89.000,1.5578,-0.2013
464,89.025,1.5585,-0.2014
465,89.074,1.5592,-0.2016
466,89.173,1.5599,-0.2017
467,89.222,1.5606,-0.2017
468,89.320,1.5613,-0.202
469,89.320,1.5620,-0.2021
470,89.418,1.5627,-0.2021
471,89.492,1.5635,-0.2021
472,89.591,1.5642,-0.2023
473,89.615,1.5649,-0.2025
474,89.640,1.5655,-0.2026
475,89.714,1.5662,-0.2026
476,89.689,1.5670,-0.2027
477,89.812,1.5677,-0.2028
478,89.861,1.5683,-0.203
479,89.910,1.5690,-0.2031
480,89.984,1.5697,-0.203
481,90.033,1.5704,-0.2032
482,90.082,1.5711,-0.2032
483,90.107,1.5718,-0.2033
484,90.156,1.5724,-0.2035
485,90.230,1.5731,-0.2035
486,90.328,1.5738,-0.2037
487,90.353,1.5745,-0.2038
488,90.427,1.5752,-0.2039
489,90.402,1.5759,-0.2039
490,90.476,1.5765,-0.2041
491,90.550,1.5772,-0.2042
492,90.599,1.5779,-0.2043
493,90.648,1.5786,-0.2042
494,90.722,1.5792,-0.2044
495,90.746,1.5799,-0.2043
496,90.796,1.5806,-0.2044
497,90.820,1.5813,-0.2045
498,90.919,1.5820,-0.2046
499,90.968,1.5826,-0.2047
500,90.968,1.5832,-0.2048
