current[mA],power[mW],voltage[V],mpd_current[mA]
315,88.312,1.3696,-0.2641
316,88.558,1.3708,-0.2645
317,88.754,1.3719,-0.2652
318,88.951,1.3731,-0.2659
319,89.173,1.3742,-0.2662
320,89.345,1.3754,-0.267
321,89.492,1.3765,-0.2674
322,89.664,1.3776,-0.2677
323,89.812,1.3787,-0.2684
324,90.033,1.3798,-0.2688
325,90.230,1.3810,-0.2692
326,90.353,1.3821,-0.2697
327,90.550,1.3832,-0.2703
328,90.820,1.3844,-0.2708
329,90.894,1.3855,-0.2712
330,91.165,1.3866,-0.2717
331,91.238,1.3877,-0.2724
332,91.460,1.3888,-0.2729
333,91.706,1.3899,-0.2733
334,91.902,1.3910,-0.2741
335,92.001,1.3922,-0.2746
336,92.173,1.3933,-0.275
337,92.345,1.3944,-0.2757
338,92.493,1.3955,-0.2761
339,92.689,1.3966,-0.2764
340,92.812,1.3977,-0.2769
341,93.034,1.3988,-0.2774
342,93.181,1.3999,-0.2779
343,93.402,1.4010,-0.2782
344,93.525,1.4021,-0.2787
345,93.722,1.4031,-0.2793
346,93.845,1.4042,-0.2797
347,94.017,1.4054,-0.2802
348,94.214,1.4064,-0.2808
349,94.386,1.4075,-0.2813
350,94.534,1.4086,-0.2817
351,94.657,1.4096,-0.2823
352,94.804,1.4107,-0.2827
353,95.099,1.4118,-0.2831
354,95.148,1.4128,-0.2839
355,95.370,1.4139,-0.2841
356,95.517,1.4150,-0.2845
357,95.616,1.4160,-0.2849
358,95.837,1.4171,-0.2853
359,96.034,1.4182,-0.2858
360,96.108,1.4192,-0.2862
361,96.255,1.4203,-0.2867
362,96.452,1.4213,-0.2871
363,96.649,1.4224,-0.2876
364,96.747,1.4235,-0.2881
365,96.919,1.4245,-0.2887
366,97.042,1.4256,-0.2891
367,97.288,1.4266,-0.2898
368,97.386,1.4276,-0.2901
369,97.583,1.4287,-0.2906
370,97.706,1.4297,-0.2909
371,97.829,1.4308,-0.2914
372,98.050,1.4318,-0.2917
373,98.198,1.4329,-0.2921
374,98.321,1.4339,-0.2924
375,98.469,1.4349,-0.2928
376,98.641,1.4360,-0.2932
377,98.764,1.4370,-0.2938
378,98.960,1.4380,-0.2941
379,99.059,1.4391,-0.2947
380,99.206,1.4401,-0.2951
381,99.354,1.4411,-0.2955
382,99.452,1.4421,-0.2959
383,99.674,1.4431,-0.2965
384,99.796,1.4442,-0.2969
385,99.944,1.4452,-0.2972
386,100.018,1.4462,-0.2977
387,100.190,1.4472,-0.2982
388,100.362,1.4482,-0.2984
389,100.460,1.4492,-0.2989
390,100.608,1.4502,-0.2992
391,100.805,1.4512,-0.2994
392,100.952,1.4522,-0.2999
393,101.001,1.4532,-0.3003
394,101.223,1.4542,-0.3006
395,101.346,1.4552,-0.301
396,101.444,1.4563,-0.3016
397,101.616,1.4572,-0.3018
398,101.788,1.4582,-0.3023
399,101.862,1.4592,-0.303
400,102.010,1.4602,-0.3035
401,102.157,1.4612,-0.3036
402,102.329,1.4622,-0.3041
403,102.526,1.4632,-0.3042
404,102.575,1.4642,-0.3046
405,102.723,1.4651,-0.3049
406,102.846,1.4661,-0.3054
407,103.018,1.4671,-0.3053
408,103.092,1.4681,-0.3058
409,103.239,1.4691,-0.3062
410,103.362,1.4701,-0.3065
411,103.485,1.4710,-0.3071
412,103.584,1.4720,-0.3075
413,103.756,1.4730,-0.308
414,103.879,1.4740,-0.3084
415,103.977,1.4749,-0.3088
416,104.100,1.4759,-0.309
417,104.248,1.4769,-0.3095
418,104.420,1.4778,-0.3098
419,104.494,1.4788,-0.31
420,104.641,1.4798,-0.3104
421,104.715,1.4807,-0.3107
422,104.838,1.4817,-0.3109
423,105.059,1.4826,-0.311
424,105.207,1.4836,-0.3113
425,105.305,1.4846,-0.3117
426,105.330,1.4855,-0.3123
427,105.453,1.4865,-0.313
428,105.551,1.4874,-0.3131
429,105.723,1.4883,-0.3135
430,105.797,1.4893,-0.3139
431,105.994,1.4902,-0.3142
432,106.092,1.4911,-0.3146
433,106.191,1.4921,-0.3148
434,106.314,1.4931,-0.3148
435,106.436,1.4940,-0.3152
436,106.535,1.4950,-0.3154
437,106.707,1.4959,-0.3156
438,106.756,1.4968,-0.316
439,106.879,1.4977,-0.3164
440,107.002,1.4987,-0.3166
441,107.076,1.4996,-0.317
442,107.199,1.5005,-0.3175
443,107.297,1.5015,-0.3178
444,107.445,1.5024,-0.3182
445,107.568,1.5033,-0.3186
446,107.641,1.5042,-0.3188
447,107.764,1.5052,-0.319
448,107.887,1.5061,-0.3194
449,108.035,1.5070,-0.3196
450,108.035,1.5079,-0.3197
451,108.232,1.5089,-0.3203
452,108.330,1.5098,-0.32
453,108.478,1.5107,-0.3204
454,108.478,1.5116,-0.3209
455,108.650,1.5125,-0.3214
456,108.699,1.5134,-0.3217
457,108.847,1.5143,-0.3221
458,108.920,1.5152,-0.3224
459,109.043,1.5161,-0.3226
460,109.043,1.5170,-0.323
461,109.265,1.5179,-0.3231
462,109.314,1.5188,-0.3232
463,109.461,1.5198,-0.3236
464,109.560,1.5206,-0.3236
465,109.609,1.5215,-0.3239
466,109.757,1.5224,-0.3242
467,109.830,1.5233,-0.3244
468,109.929,1.5242,-0.3248
469,110.027,1.5251,-0.3251
470,110.175,1.5260,-0.3254
471,110.175,1.5269,-0.3258
472,110.322,1.5278,-0.3262
473,110.421,1.5286,-0.3262
474,110.494,1.5295,-0.3264
475,110.691,1.5304,-0.3267
476,110.789,1.5313,-0.3268
477,110.839,1.5322,-0.3269
478,110.888,1.5330,-0.327
479,111.011,1.5339,-0.3274
480,111.134,1.5348,-0.3277
481,111.207,1.5357,-0.3279
482,111.232,1.5365,-0.3282
483,111.429,1.5374,-0.3286
484,111.429,1.5383,-0.3288
485,111.527,1.5391,-0.3292
486,111.675,1.5400,-0.3294
487,111.724,1.5409,-0.3296
488,111.822,1.5418,-0.3298
489,111.921,1.5426,-0.33
490,112.019,1.5435,-0.33
491,112.044,1.5443,-0.3304
492,112.167,1.5452,-0.3304
493,112.191,1.5461,-0.3308
494,112.363,1.5469,-0.3309
495,112.388,1.5478,-0.3313
496,112.486,1.5486,-0.3314
497,112.560,1.5495,-0.3318
498,112.658,1.5503,-0.3319
499,112.757,1.5512,-0.3323
500,112.831,1.5520,-0.3326
