current[mA],power[mW],voltage[V],mpd_current[mA]
462,93.452,1.5051,-0.2886
463,93.550,1.5058,-0.2887
464,93.599,1.5065,-0.2888
465,93.698,1.5072,-0.2889
466,93.747,1.5079,-0.2891
467,93.796,1.5086,-0.2894
468,93.894,1.5092,-0.2895
469,93.968,1.5099,-0.2897
470,94.066,1.5106,-0.2899
471,94.116,1.5113,-0.29
472,94.140,1.5119,-0.2903
473,94.263,1.5126,-0.2904
474,94.312,1.5133,-0.2906
475,94.411,1.5140,-0.2907
476,94.460,1.5147,-0.2908
477,94.534,1.5153,-0.291
478,94.583,1.5160,-0.2913
479,94.657,1.5167,-0.2915
480,94.706,1.5173,-0.2915
481,94.780,1.5180,-0.2918
482,94.804,1.5187,-0.2919
483,94.853,1.5193,-0.2922
484,94.952,1.5200,-0.2924
485,94.976,1.5207,-0.2926
486,95.099,1.5213,-0.2928
487,95.173,1.5219,-0.2929
488,95.173,1.5226,-0.293
489,95.271,1.5233,-0.2931
490,95.370,1.5239,-0.2933
491,95.419,1.5245,-0.2933
492,95.444,1.5252,-0.2935
493,95.567,1.5258,-0.2937
494,95.517,1.5265,-0.2938
495,95.640,1.5272,-0.294
496,95.690,1.5278,-0.2942
497,95.739,1.5284,-0.2944
498,95.837,1.5291,-0.2943
499,95.813,1.5297,-0.2945
500,95.911,1.5304,-0.2946
