current[mA],power[mW],voltage[V],mpd_current[mA]
341,81.893,1.4110,-0.2503
342,82.041,1.4118,-0.2507
343,82.164,1.4127,-0.251
344,82.287,1.4136,-0.2514
345,82.385,1.4145,-0.2517
346,82.557,1.4154,-0.2522
347,82.655,1.4163,-0.2525
348,82.828,1.4172,-0.2528
349,82.901,1.4181,-0.2532
350,83.000,1.4190,-0.2537
351,83.123,1.4199,-0.2539
352,83.295,1.4207,-0.2543
353,83.418,1.4217,-0.2548
354,83.541,1.4225,-0.2552
355,83.639,1.4234,-0.2556
356,83.738,1.4243,-0.2558
357,83.861,1.4251,-0.256
358,84.008,1.4260,-0.2563
359,84.156,1.4268,-0.2567
360,84.229,1.4277,-0.2569
361,84.352,1.4285,-0.2573
362,84.475,1.4294,-0.2577
363,84.574,1.4303,-0.258
364,84.697,1.4312,-0.2584
365,84.820,1.4320,-0.2587
366,84.943,1.4329,-0.2591
367,85.090,1.4337,-0.2595
368,85.164,1.4345,-0.2601
369,85.287,1.4354,-0.2603
370,85.459,1.4363,-0.2607
371,85.508,1.4371,-0.261
372,85.582,1.4379,-0.2612
373,85.705,1.4388,-0.2615
374,85.828,1.4396,-0.2618
375,85.975,1.4405,-0.262
376,86.098,1.4413,-0.2622
377,86.172,1.4421,-0.2625
378,86.320,1.4430,-0.2627
379,86.369,1.4438,-0.2631
380,86.492,1.4446,-0.2635
381,86.590,1.4454,-0.2639
382,86.713,1.4463,-0.2643
383,86.861,1.4471,-0.2645
384,86.959,1.4479,-0.265
385,87.058,1.4488,-0.2654
386,87.156,1.4495,-0.2657
387,87.254,1.4504,-0.2659
388,87.328,1.4512,-0.2662
389,87.476,1.4520,-0.2665
390,87.574,1.4528,-0.2666
391,87.672,1.4537,-0.2669
392,87.697,1.4544,-0.2671
393,87.845,1.4552,-0.2673
394,87.918,1.4560,-0.2675
395,88.066,1.4568,-0.2678
396,88.140,1.4577,-0.2682
397,88.287,1.4585,-0.2686
398,88.386,1.4592,-0.269
399,88.484,1.4601,-0.2693
400,88.533,1.4608,-0.2696
