current[mA],power[mW],voltage[V],mpd_current[mA]
450,107.297,1.4605,-0.2531
451,107.396,1.4614,-0.2532
452,107.494,1.4622,-0.2534
453,107.641,1.4631,-0.2538
454,107.740,1.4640,-0.2538
455,107.789,1.4648,-0.254
456,107.887,1.4656,-0.2546
457,108.035,1.4665,-0.2546
458,108.109,1.4673,-0.255
459,108.183,1.4681,-0.2554
460,108.330,1.4690,-0.2554
461,108.453,1.4699,-0.2555
462,108.478,1.4707,-0.2559
463,108.650,1.4715,-0.2561
464,108.724,1.4724,-0.2562
465,108.797,1.4732,-0.2563
466,108.920,1.4740,-0.2565
467,108.969,1.4749,-0.2566
468,109.068,1.4757,-0.2568
469,109.240,1.4766,-0.2572
470,109.289,1.4774,-0.2574
471,109.412,1.4782,-0.2577
472,109.461,1.4790,-0.2579
473,109.535,1.4798,-0.2581
474,109.683,1.4807,-0.2584
475,109.732,1.4815,-0.2586
476,109.806,1.4823,-0.2588
477,109.953,1.4831,-0.2589
478,110.027,1.4840,-0.2592
479,110.150,1.4848,-0.2591
480,110.224,1.4856,-0.2594
481,110.273,1.4864,-0.2595
482,110.445,1.4872,-0.2598
483,110.445,1.4880,-0.26
484,110.593,1.4889,-0.2602
485,110.691,1.4897,-0.2604
486,110.740,1.4905,-0.2607
487,110.863,1.4913,-0.2609
488,110.863,1.4921,-0.2611
489,111.035,1.4929,-0.2611
490,111.109,1.4937,-0.2614
491,111.183,1.4945,-0.2615
492,111.257,1.4953,-0.2616
493,111.306,1.4961,-0.2618
494,111.404,1.4969,-0.262
495,111.503,1.4977,-0.2621
496,111.552,1.4985,-0.2624
497,111.650,1.4993,-0.2625
498,111.748,1.5001,-0.2626
499,111.773,1.5009,-0.2629
500,111.921,1.5017,-0.2631
