current[mA],power[mW],voltage[V],mpd_current[mA]
189,54.251,1.2819,-0.07848
190,54.522,1.2835,-0.07881
191,54.768,1.2852,-0.07916
192,54.989,1.2868,-0.07952
193,55.259,1.2883,-0.07993
194,55.481,1.2899,-0.08026
195,55.702,1.2915,-0.08064
196,55.899,1.2931,-0.08095
197,56.218,1.2947,-0.08131
198,56.415,1.2963,-0.08171
199,56.637,1.2978,-0.08199
200,56.907,1.2994,-0.08242
201,57.104,1.3010,-0.08281
202,57.448,1.3025,-0.08314
203,57.645,1.3040,-0.08347
204,57.842,1.3056,-0.08383
205,58.112,1.3071,-0.08419
206,58.383,1.3087,-0.08451
207,58.604,1.3102,-0.08478
208,58.825,1.3118,-0.08522
209,59.096,1.3133,-0.08553
210,59.317,1.3149,-0.0859
211,59.514,1.3164,-0.08613
212,59.809,1.3179,-0.0866
213,60.006,1.3194,-0.08691
214,60.227,1.3209,-0.08721
215,60.448,1.3223,-0.08757
216,60.645,1.3238,-0.08788
217,60.891,1.3253,-0.08818
218,61.186,1.3268,-0.08849
219,61.358,1.3283,-0.0888
220,61.604,1.3298,-0.0891
221,61.850,1.3313,-0.08943
222,62.121,1.3327,-0.08975
223,62.268,1.3342,-0.09017
224,62.490,1.3357,-0.09047
225,62.785,1.3371,-0.09077
226,62.932,1.3386,-0.09109
227,63.154,1.3401,-0.09142
228,63.400,1.3415,-0.09181
229,63.596,1.3429,-0.09209
230,63.818,1.3444,-0.09245
231,64.064,1.3458,-0.09272
232,64.285,1.3472,-0.09304
233,64.457,1.3487,-0.09334
234,64.728,1.3501,-0.0937
235,64.998,1.3515,-0.09397
236,65.195,1.3530,-0.09437
237,65.342,1.3544,-0.09459
238,65.588,1.3558,-0.09488
239,65.834,1.3572,-0.09519
240,66.006,1.3585,-0.09553
241,66.252,1.3600,-0.09579
242,66.474,1.3614,-0.09614
243,66.646,1.3628,-0.09642
244,66.818,1.3642,-0.0968
245,67.088,1.3656,-0.09706
246,67.261,1.3669,-0.09747
247,67.482,1.3683,-0.09775
248,67.728,1.3697,-0.09797
249,67.900,1.3710,-0.09821
250,68.121,1.3724,-0.09861
251,68.318,1.3738,-0.09889
252,68.539,1.3752,-0.09926
253,68.761,1.3765,-0.09955
254,68.933,1.3778,-0.09976
255,69.179,1.3792,-0.1001
256,69.400,1.3805,-0.1004
257,69.523,1.3819,-0.1007
258,69.720,1.3832,-0.101
259,69.990,1.3846,-0.1013
260,70.162,1.3859,-0.1016
261,70.359,1.3872,-0.1019
262,70.605,1.3886,-0.1021
263,70.753,1.3898,-0.1023
264,70.949,1.3912,-0.1027
265,71.171,1.3925,-0.1029
266,71.392,1.3938,-0.1032
267,71.564,1.3951,-0.1035
268,71.786,1.3965,-0.1039
269,72.007,1.3977,-0.1041
270,72.130,1.3990,-0.1046
271,72.302,1.4003,-0.1047
272,72.499,1.4016,-0.105
273,72.671,1.4029,-0.1053
274,72.917,1.4042,-0.1055
275,73.064,1.4055,-0.1057
276,73.261,1.4068,-0.106
277,73.458,1.4081,-0.1063
278,73.655,1.4093,-0.1066
279,73.851,1.4106,-0.1069
280,74.073,1.4119,-0.1071
281,74.220,1.4132,-0.1074
282,74.417,1.4145,-0.1076
283,74.540,1.4157,-0.108
284,74.810,1.4170,-0.1082
285,74.958,1.4182,-0.1085
286,75.106,1.4195,-0.1088
287,75.376,1.4207,-0.1089
288,75.524,1.4220,-0.1093
289,75.671,1.4232,-0.1096
290,75.868,1.4245,-0.1099
291,76.065,1.4257,-0.1101
292,76.212,1.4269,-0.1104
293,76.384,1.4282,-0.1106
294,76.581,1.4294,-0.111
295,76.753,1.4306,-0.1111
296,76.950,1.4319,-0.1113
297,77.073,1.4331,-0.1116
298,77.270,1.4343,-0.1119
299,77.466,1.4355,-0.1121
300,77.614,1.4368,-0.1123
301,77.835,1.4380,-0.1127
302,78.007,1.4392,-0.1128
303,78.155,1.4404,-0.1131
304,78.327,1.4417,-0.1134
305,78.524,1.4429,-0.1136
306,78.622,1.4441,-0.1139
307,78.868,1.4453,-0.1141
308,79.016,1.4465,-0.1143
309,79.163,1.4477,-0.1147
310,79.335,1.4489,-0.1148
311,79.483,1.4501,-0.1152
312,79.704,1.4512,-0.1152
313,79.827,1.4524,-0.1156
314,79.999,1.4536,-0.1158
315,80.147,1.4548,-0.1161
316,80.270,1.4559,-0.1163
317,80.442,1.4571,-0.1165
318,80.639,1.4583,-0.1168
319,80.811,1.4594,-0.1171
320,80.959,1.4606,-0.1171
321,81.082,1.4617,-0.1175
322,81.278,1.4630,-0.1177
323,81.426,1.4641,-0.1179
324,81.598,1.4652,-0.1181
325,81.795,1.4664,-0.1183
326,81.918,1.4676,-0.1186
327,82.041,1.4687,-0.1188
328,82.164,1.4699,-0.119
329,82.410,1.4710,-0.1192
330,82.533,1.4722,-0.1195
331,82.680,1.4733,-0.1196
332,82.828,1.4745,-0.1199
333,82.951,1.4756,-0.12
334,83.147,1.4767,-0.1203
335,83.270,1.4778,-0.1205
336,83.442,1.4789,-0.1208
337,83.492,1.4801,-0.1209
338,83.688,1.4812,-0.1212
339,83.861,1.4823,-0.1215
340,83.959,1.4835,-0.1217
341,84.131,1.4847,-0.1219
342,84.254,1.4857,-0.1221
343,84.451,1.4868,-0.1224
344,84.574,1.4880,-0.1224
345,84.672,1.4891,-0.1228
346,84.869,1.4902,-0.123
347,84.967,1.4913,-0.1231
348,85.164,1.4923,-0.1235
349,85.287,1.4935,-0.1236
350,85.410,1.4946,-0.1238
351,85.557,1.4957,-0.1241
352,85.705,1.4968,-0.1243
353,85.877,1.4979,-0.1245
354,85.951,1.4990,-0.1247
355,86.172,1.5001,-0.1249
356,86.221,1.5012,-0.1252
357,86.418,1.5022,-0.1252
358,86.517,1.5033,-0.1254
359,86.639,1.5044,-0.1256
360,86.787,1.5054,-0.1258
361,86.910,1.5066,-0.1261
362,87.033,1.5076,-0.1263
363,87.181,1.5087,-0.1264
364,87.303,1.5098,-0.1267
365,87.451,1.5108,-0.1268
366,87.599,1.5119,-0.1269
367,87.722,1.5129,-0.1273
368,87.845,1.5140,-0.1274
369,87.943,1.5151,-0.1276
370,88.115,1.5161,-0.1279
371,88.213,1.5172,-0.1279
372,88.312,1.5183,-0.1282
373,88.435,1.5193,-0.1283
374,88.582,1.5204,-0.1285
375,88.681,1.5214,-0.1286
376,88.828,1.5225,-0.1289
377,88.976,1.5234,-0.129
378,89.123,1.5245,-0.1293
379,89.173,1.5255,-0.1294
380,89.345,1.5266,-0.1296
381,89.468,1.5276,-0.1298
382,89.591,1.5287,-0.1299
383,89.763,1.5297,-0.1302
384,89.812,1.5307,-0.1303
385,89.984,1.5317,-0.1306
386,90.082,1.5328,-0.1306
387,90.205,1.5338,-0.1308
388,90.304,1.5348,-0.1312
389,90.402,1.5358,-0.1313
390,90.550,1.5368,-0.1314
391,90.648,1.5379,-0.1315
392,90.771,1.5389,-0.1316
393,90.845,1.5399,-0.132
394,90.943,1.5409,-0.132
395,91.091,1.5419,-0.1321
396,91.165,1.5429,-0.1324
397,91.312,1.5439,-0.1324
398,91.435,1.5449,-0.1327
399,91.558,1.5459,-0.1327
400,91.632,1.5469,-0.1329
401,91.730,1.5479,-0.1332
402,91.829,1.5489,-0.1333
403,92.001,1.5498,-0.1335
404,92.074,1.5508,-0.1335
405,92.148,1.5518,-0.1337
406,92.247,1.5528,-0.1339
407,92.370,1.5538,-0.1341
408,92.517,1.5548,-0.1342
409,92.591,1.5558,-0.1343
410,92.665,1.5568,-0.1345
411,92.837,1.5577,-0.1347
412,92.861,1.5587,-0.1348
413,93.009,1.5597,-0.1349
414,93.083,1.5607,-0.1351
415,93.255,1.5616,-0.1351
416,93.329,1.5626,-0.1353
417,93.378,1.5636,-0.1354
418,93.476,1.5645,-0.1356
419,93.599,1.5655,-0.1358
420,93.722,1.5664,-0.136
421,93.722,1.5674,-0.1361
422,93.894,1.5683,-0.1362
423,93.943,1.5693,-0.1363
424,94.066,1.5702,-0.1364
425,94.189,1.5712,-0.1367
426,94.263,1.5721,-0.1366
427,94.337,1.5731,-0.1368
428,94.485,1.5740,-0.1371
429,94.509,1.5750,-0.1371
430,94.681,1.5759,-0.1372
431,94.730,1.5768,-0.1373
432,94.853,1.5778,-0.1376
433,94.927,1.5787,-0.1376
434,94.976,1.5796,-0.1377
435,95.050,1.5806,-0.1379
436,95.148,1.5815,-0.138
437,95.296,1.5824,-0.1382
438,95.370,1.5833,-0.1384
439,95.444,1.5843,-0.1385
440,95.567,1.5852,-0.1384
441,95.640,1.5861,-0.1387
442,95.714,1.5870,-0.1388
443,95.788,1.5879,-0.1389
444,95.862,1.5888,-0.1391
445,95.935,1.5898,-0.1392
446,95.985,1.5907,-0.1393
447,96.132,1.5916,-0.1394
448,96.206,1.5925,-0.1395
449,96.329,1.5934,-0.1396
450,96.354,1.5943,-0.1395
451,96.403,1.5952,-0.1398
452,96.477,1.5961,-0.14
453,96.599,1.5970,-0.1401
454,96.673,1.5979,-0.1402
455,96.796,1.5988,-0.1405
456,96.845,1.5997,-0.1404
457,96.895,1.6005,-0.1406
458,97.018,1.6014,-0.1407
459,97.018,1.6023,-0.1408
460,97.165,1.6032,-0.141
461,97.239,1.6041,-0.141
462,97.263,1.6050,-0.1412
463,97.337,1.6058,-0.1413
464,97.386,1.6067,-0.1414
465,97.509,1.6076,-0.1415
466,97.608,1.6085,-0.1415
467,97.657,1.6093,-0.1415
468,97.731,1.6102,-0.1418
469,97.780,1.6111,-0.1418
470,97.805,1.6119,-0.1419
471,97.903,1.6128,-0.142
472,98.001,1.6137,-0.1422
473,98.050,1.6145,-0.1423
474,98.149,1.6154,-0.1424
475,98.198,1.6162,-0.1426
476,98.296,1.6171,-0.1427
477,98.321,1.6180,-0.1426
478,98.370,1.6188,-0.1428
479,98.493,1.6197,-0.143
480,98.493,1.6205,-0.1431
481,98.567,1.6213,-0.143
482,98.567,1.6222,-0.1431
483,98.714,1.6230,-0.1432
484,98.739,1.6239,-0.1432
485,98.788,1.6247,-0.1433
486,98.813,1.6255,-0.1434
487,98.911,1.6264,-0.1435
488,98.985,1.6272,-0.1435
489,99.083,1.6280,-0.1437
490,99.133,1.6289,-0.1438
491,99.157,1.6297,-0.1438
492,99.255,1.6305,-0.1439
493,99.231,1.6313,-0.144
494,99.255,1.6322,-0.144
495,99.354,1.6330,-0.1443
496,99.428,1.6338,-0.1444
497,99.501,1.6346,-0.1444
498,99.575,1.6354,-0.1445
499,99.624,1.6362,-0.1445
500,99.649,1.6370,-0.1446
