current[mA],power[mW],voltage[V],mpd_current[mA]
310,90.156,1.3626,-0.1971
311,90.353,1.3638,-0.1977
312,90.525,1.3649,-0.198
313,90.746,1.3661,-0.1985
314,90.943,1.3672,-0.1988
315,91.140,1.3684,-0.1993
316,91.287,1.3695,-0.1996
317,91.484,1.3706,-0.2001
318,91.706,1.3718,-0.2004
319,91.902,1.3729,-0.2009
320,92.001,1.3740,-0.2013
321,92.222,1.3751,-0.2015
322,92.443,1.3762,-0.2021
323,92.591,1.3774,-0.2024
324,92.738,1.3785,-0.2028
325,92.984,1.3796,-0.2032
326,93.206,1.3807,-0.2036
327,93.378,1.3818,-0.2041
328,93.501,1.3830,-0.2045
329,93.722,1.3841,-0.2049
330,93.845,1.3852,-0.2052
331,94.066,1.3863,-0.2057
332,94.239,1.3874,-0.2062
333,94.386,1.3885,-0.2063
334,94.534,1.3896,-0.2068
335,94.730,1.3907,-0.2072
336,94.903,1.3918,-0.2076
337,95.099,1.3929,-0.2078
338,95.247,1.3940,-0.2082
339,95.493,1.3951,-0.2086
340,95.616,1.3962,-0.209
341,95.837,1.3972,-0.2095
342,96.009,1.3983,-0.2099
343,96.157,1.3994,-0.2103
344,96.403,1.4005,-0.2106
345,96.501,1.4016,-0.2111
346,96.624,1.4026,-0.2114
347,96.845,1.4037,-0.2119
348,96.993,1.4048,-0.2121
349,97.141,1.4059,-0.2125
350,97.313,1.4070,-0.2128
351,97.485,1.4080,-0.213
352,97.657,1.4091,-0.2134
353,97.805,1.4101,-0.2138
354,98.001,1.4112,-0.2141
355,98.124,1.4122,-0.2145
356,98.346,1.4133,-0.215
357,98.444,1.4143,-0.2152
358,98.665,1.4154,-0.2155
359,98.813,1.4164,-0.216
360,98.911,1.4175,-0.2163
361,99.083,1.4186,-0.2167
362,99.255,1.4196,-0.2171
363,99.428,1.4206,-0.2175
364,99.551,1.4217,-0.2177
365,99.723,1.4227,-0.2178
366,99.870,1.4238,-0.2183
367,100.018,1.4248,-0.2187
368,100.239,1.4258,-0.219
369,100.313,1.4269,-0.2192
370,100.510,1.4279,-0.2196
371,100.682,1.4289,-0.2199
372,100.805,1.4300,-0.2203
373,100.952,1.4310,-0.2207
374,101.100,1.4320,-0.221
375,101.272,1.4330,-0.2213
376,101.346,1.4341,-0.2218
377,101.567,1.4351,-0.2222
378,101.616,1.4361,-0.2223
379,101.813,1.4371,-0.2226
380,101.961,1.4381,-0.2231
381,102.084,1.4392,-0.2231
382,102.305,1.4402,-0.2235
383,102.354,1.4411,-0.2237
384,102.575,1.4422,-0.2239
385,102.723,1.4432,-0.2243
386,102.846,1.4442,-0.2247
387,102.993,1.4452,-0.2249
388,103.092,1.4462,-0.2254
389,103.215,1.4472,-0.2256
390,103.436,1.4482,-0.2259
391,103.485,1.4492,-0.2262
392,103.682,1.4502,-0.2267
393,103.780,1.4512,-0.227
394,103.903,1.4521,-0.2272
395,104.174,1.4531,-0.2274
396,104.272,1.4541,-0.2277
397,104.346,1.4551,-0.2279
398,104.395,1.4561,-0.2282
399,104.592,1.4571,-0.2285
400,104.740,1.4581,-0.2289
401,104.838,1.4590,-0.2291
402,105.059,1.4600,-0.2295
403,105.133,1.4610,-0.2298
404,105.305,1.4620,-0.2299
405,105.404,1.4629,-0.2304
406,105.502,1.4639,-0.2307
407,105.674,1.4649,-0.2311
408,105.822,1.4658,-0.2314
409,105.920,1.4668,-0.2315
410,106.043,1.4678,-0.2318
411,106.191,1.4688,-0.2319
412,106.264,1.4697,-0.2322
413,106.363,1.4707,-0.2324
414,106.609,1.4716,-0.2327
415,106.658,1.4726,-0.233
416,106.805,1.4735,-0.2333
417,106.928,1.4745,-0.2335
418,107.051,1.4755,-0.234
419,107.199,1.4764,-0.2341
420,107.346,1.4774,-0.2344
421,107.420,1.4783,-0.2348
422,107.519,1.4792,-0.235
423,107.691,1.4802,-0.2353
424,107.789,1.4811,-0.2354
425,107.887,1.4821,-0.2357
426,108.060,1.4830,-0.2359
427,108.109,1.4840,-0.236
428,108.232,1.4849,-0.2364
429,108.379,1.4858,-0.2366
430,108.502,1.4868,-0.2369
431,108.551,1.4877,-0.2371
432,108.699,1.4886,-0.2373
433,108.773,1.4896,-0.2377
434,108.920,1.4905,-0.2378
435,109.092,1.4914,-0.2382
436,109.092,1.4923,-0.2382
437,109.314,1.4933,-0.2386
438,109.412,1.4942,-0.2389
439,109.486,1.4951,-0.239
440,109.535,1.4961,-0.2394
441,109.757,1.4970,-0.2395
442,109.781,1.4979,-0.2397
443,109.953,1.4988,-0.2399
444,110.002,1.4997,-0.2402
445,110.101,1.5006,-0.2403
446,110.248,1.5015,-0.2404
447,110.347,1.5024,-0.2409
448,110.445,1.5034,-0.241
449,110.543,1.5043,-0.2412
450,110.642,1.5051,-0.2413
451,110.740,1.5061,-0.2416
452,110.839,1.5070,-0.2419
453,110.937,1.5079,-0.242
454,111.060,1.5088,-0.2424
455,111.158,1.5096,-0.2426
456,111.281,1.5105,-0.2428
457,111.330,1.5114,-0.2431
458,111.429,1.5124,-0.2432
459,111.601,1.5132,-0.2432
460,111.650,1.5141,-0.2436
461,111.748,1.5150,-0.2435
462,111.822,1.5159,-0.244
463,111.921,1.5168,-0.2441
464,111.994,1.5177,-0.2444
465,112.142,1.5186,-0.2445
466,112.265,1.5194,-0.2449
467,112.314,1.5203,-0.2449
468,112.388,1.5212,-0.2452
469,112.511,1.5221,-0.2453
470,112.560,1.5230,-0.2455
471,112.732,1.5238,-0.2457
472,112.831,1.5247,-0.2459
473,112.855,1.5256,-0.246
474,113.003,1.5264,-0.2462
475,113.003,1.5273,-0.2464
476,113.150,1.5282,-0.2466
477,113.224,1.5291,-0.2466
478,113.298,1.5299,-0.2469
479,113.421,1.5308,-0.2471
480,113.421,1.5317,-0.2475
481,113.593,1.5325,-0.2475
482,113.642,1.5334,-0.2477
483,113.814,1.5342,-0.2479
484,113.888,1.5351,-0.2481
485,113.888,1.5359,-0.2481
486,114.011,1.5368,-0.2482
487,114.109,1.5377,-0.2485
488,114.158,1.5385,-0.2486
489,114.183,1.5393,-0.2487
490,114.355,1.5402,-0.2491
491,114.380,1.5410,-0.2491
492,114.478,1.5419,-0.2494
493,114.552,1.5427,-0.2494
494,114.626,1.5436,-0.2495
495,114.724,1.5444,-0.2499
496,114.798,1.5453,-0.25
497,114.823,1.5461,-0.2501
498,114.995,1.5469,-0.2503
499,115.069,1.5478,-0.2505
500,115.069,1.5486,-0.2506
