current[mA],power[mW],voltage[V],mpd_current[mA]
433,99.034,1.5327,-0.358
434,99.133,1.5336,-0.3584
435,99.255,1.5345,-0.3588
436,99.354,1.5353,-0.3592
437,99.452,1.5363,-0.3595
438,99.501,1.5371,-0.36
439,99.674,1.5380,-0.36
440,99.723,1.5389,-0.3601
441,99.870,1.5397,-0.3604
442,99.895,1.5406,-0.3606
443,100.067,1.5415,-0.3608
444,100.092,1.5423,-0.361
445,100.165,1.5432,-0.3614
446,100.264,1.5441,-0.3618
447,100.387,1.5449,-0.3621
448,100.436,1.5458,-0.3626
449,100.559,1.5467,-0.3629
450,100.682,1.5475,-0.3631
451,100.706,1.5484,-0.3635
452,100.805,1.5492,-0.3637
453,100.928,1.5500,-0.3636
454,101.001,1.5509,-0.3639
455,101.100,1.5517,-0.3639
456,101.149,1.5526,-0.3642
457,101.297,1.5534,-0.3645
458,101.395,1.5543,-0.3649
459,101.420,1.5551,-0.3652
460,101.543,1.5559,-0.3657
461,101.592,1.5568,-0.366
462,101.690,1.5576,-0.3664
463,101.739,1.5585,-0.3665
464,101.862,1.5593,-0.3668
465,101.887,1.5601,-0.3669
466,102.059,1.5609,-0.3669
467,102.157,1.5617,-0.367
468,102.207,1.5626,-0.3672
469,102.231,1.5634,-0.3673
470,102.354,1.5642,-0.3677
471,102.453,1.5651,-0.3682
472,102.502,1.5659,-0.3684
473,102.600,1.5667,-0.3689
474,102.625,1.5675,-0.369
475,102.748,1.5683,-0.3694
476,102.797,1.5691,-0.3695
477,102.821,1.5700,-0.3696
478,102.944,1.5708,-0.3696
479,103.043,1.5716,-0.3698
480,103.043,1.5724,-0.3698
481,103.141,1.5732,-0.3699
482,103.190,1.5739,-0.3702
483,103.289,1.5748,-0.3705
484,103.387,1.5755,-0.3711
485,103.436,1.5763,-0.3712
486,103.510,1.5771,-0.3716
487,103.608,1.5779,-0.3718
488,103.657,1.5787,-0.3719
489,103.707,1.5795,-0.3719
490,103.756,1.5803,-0.372
491,103.928,1.5811,-0.372
492,103.977,1.5819,-0.372
493,104.051,1.5827,-0.3722
494,104.076,1.5835,-0.3725
495,104.149,1.5842,-0.3727
496,104.297,1.5850,-0.373
497,104.248,1.5858,-0.3733
498,104.346,1.5865,-0.3736
499,104.395,1.5873,-0.374
500,104.494,1.5881,-0.374
