FixtureName,Position,XP,InsertDateRounded,current,voltage,pd_current,tempC,soak,SN
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.015936,1.028,3.8530999999999994e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.016181,1.03,3.9673e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.016427,1.032,4.0814e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.016672,1.035,4.1954999999999994e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.016918,1.036,4.3097e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.017163,1.038,4.4232999999999995e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.017409,1.04,4.5363999999999995e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.017654,1.042,4.6494999999999994e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.0179,1.043,4.7625999999999994e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.018145,1.045,4.8758e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.018390999999999998,1.047,4.9884e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.018636,1.049,5.1015e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.018882000000000003,1.05,5.2151e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.019126999999999998,1.053,5.3287e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.019373,1.054,5.4424e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.019618,1.056,5.5559999999999997e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.019864,1.058,5.6695999999999994e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.020109000000000002,1.059,5.7832e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.020355,1.061,5.8969e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.0206,1.062,6.0104999999999995e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.020846,1.065,6.1236e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.021092,1.066,6.2362e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.021337000000000002,1.068,6.3478e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.021582999999999998,1.069,6.4584e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.021828,1.071,6.568399999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.022074000000000003,1.073,6.677899999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.022319,1.074,6.787e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.022565,1.076,6.895e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.02281,1.078,7.001900000000001e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.023056,1.08,7.1089e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.023301,1.081,7.215399999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.023547000000000002,1.083,7.3223e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.023792,1.085,7.4298e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.024038,1.087,7.5378e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.024283000000000002,1.088,7.646299999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.024529,1.09,7.7554e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.024774,1.091,7.8649e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.02502,1.092,7.9749e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.025265000000000003,1.095,8.086499999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.025511,1.096,8.1991e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.025756,1.098,8.3117e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.026002,1.1,8.4248e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.026248,1.101,8.537999999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.026493,1.103,8.651099999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.026739000000000002,1.104,8.764199999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.026984,1.106,8.8768e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.02723,1.107,8.9899e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.027475000000000003,1.109,9.103e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.027721,1.111,9.2161e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.027966,1.112,9.3287e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.028212,1.114,9.4414e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.028457,1.115,9.5534e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.028703,1.117,9.6655e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.028948,1.118,9.7776e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.029194,1.12,9.889199999999999e-5,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.029439,1.122,1.00003e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.029685,1.123,1.0111899999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.029930000000000002,1.125,1.02224e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.030175999999999998,1.126,1.03325e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.030421,1.128,1.0441999999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.030606,1.129,1.0551e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.030912,1.131,1.0659999999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.031158,1.133,1.07691e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.031403,1.134,1.0877599999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.031649000000000004,1.136,1.0985599999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.031895,1.137,1.10941e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.03214,1.138,1.1202599999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.032386000000000005,1.14,1.1310599999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.03257,1.141,1.1418600000000001e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.032815,1.143,1.15271e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.033061,1.145,1.16356e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.033305999999999995,1.146,1.17441e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.033552,1.147,1.18521e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.033797,1.149,1.1960599999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.034104,1.151,1.20691e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.034350000000000006,1.152,1.21776e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.034595,1.153,1.22856e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.034841000000000004,1.155,1.23941e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.035025,1.156,1.25032e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.035332,1.158,1.26122e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.035516,1.16,1.2720699999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.035823,1.161,1.2829699999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.036067999999999996,1.163,1.2939199999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.036314,1.164,1.30488e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.036559,1.166,1.31578e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.036805,1.167,1.32668e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.037051,1.168,1.3375800000000002e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.037296,1.17,1.3484899999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.03748,1.172,1.35934e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.037726,1.173,1.37014e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.037971,1.174,1.3809399999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.038217,1.176,1.39174e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.038462,1.177,1.40243e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.038708,1.178,1.4130299999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.038953,1.18,1.42362e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.039199,1.182,1.4341699999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.03944400000000001,1.183,1.44471e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.039689999999999996,1.184,1.4552600000000002e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.039935000000000005,1.186,1.4658e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.040181,1.188,1.4762899999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.040426000000000004,1.189,1.48673e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.040672,1.19,1.49718e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.040918,1.192,1.50757e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.041163,1.193,1.51801e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.041409,1.194,1.5284999999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.041654000000000004,1.196,1.53894e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.0419,1.197,1.54943e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.042145,1.198,1.55993e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.042391,1.2,1.57037e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.042636,1.202,1.58076e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.042881999999999997,1.203,1.5912e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.043127000000000006,1.204,1.60164e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.043373,1.206,1.61203e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.043618000000000004,1.207,1.62247e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.043864,1.208,1.6329099999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.044109,1.209,1.64336e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.044355,1.211,1.65385e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.0446,1.212,1.66434e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.044846,1.213,1.67483e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.045091,1.215,1.68538e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.045337,1.217,1.69597e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.045521,1.218,1.70657e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.045767,1.219,1.71721e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.046073,1.22,1.72791e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.046319000000000006,1.222,1.7386099999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.046564999999999995,1.223,1.7492599999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.046810000000000004,1.225,1.75985e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.047056,1.226,1.7703899999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.047301,1.228,1.7808899999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.047547,1.229,1.79133e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.047792,1.23,1.8017199999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.048038,1.232,1.8120599999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.048283,1.233,1.82235e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.048529,1.234,1.83258e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.048774000000000005,1.235,1.8427699999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.04902,1.237,1.8528999999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.049265,1.239,1.8630399999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.049511000000000006,1.24,1.87317e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.049756,1.241,1.8833099999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.050002000000000005,1.242,1.8934399999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.050247,1.243,1.90357e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.050493,1.245,1.91371e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.050738,1.246,1.9237899999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.050984,1.248,1.93382e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.051229000000000004,1.249,1.9438599999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.051475,1.25,1.9538399999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.051720999999999996,1.252,1.96377e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.051905,1.253,1.9737e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.05215,1.254,1.98357e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.052396000000000005,1.256,1.99345e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.052641,1.257,2.00333e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.052887,1.258,2.01316e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.053132,1.26,2.02299e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.053378,1.261,2.03286e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.053623,1.262,2.04279e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.053869,1.263,2.0527199999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.054113999999999995,1.265,2.0627e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.05436,1.266,2.07274e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.054605,1.267,2.08272e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.054851,1.268,2.09275e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.055096,1.269,2.10273e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.055342,1.271,2.11266e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.055588000000000005,1.272,2.12264e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.055833,1.273,2.13257e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.056079000000000004,1.275,2.1425e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.056324,1.276,2.15238e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.05657,1.277,2.16221e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.056815,1.279,2.17198e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.057061,1.28,2.18171e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.057305999999999996,1.281,2.1914299999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.057552,1.282,2.2011e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.057797,1.284,2.2108299999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.058043,1.285,2.22055e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.058288,1.287,2.2302299999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.058534,1.288,2.2399e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.058779000000000005,1.289,2.24947e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.059025,1.29,2.25904e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.05927,1.291,2.2686199999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.059516,1.293,2.2781899999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.0597,1.294,2.28776e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.060007,1.295,2.29738e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.06025200000000001,1.297,2.3069999999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.060497999999999996,1.298,2.3165199999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.06068200000000001,1.299,2.32604e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.060989,1.3,2.3355099999999997e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.061173000000000005,1.302,2.3449799999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.061419,1.302,2.35455e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.061664000000000004,1.304,2.36413e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.061971,1.305,2.3736999999999999e-4,40,168,HL13B5CP00_L2-52-AD-QZ
Fixture1,21,XP-1181,2024-05-21T23:00:00Z,0.062155,1.306,2.3832699999999998e-4,40,168,HL13B5CP00_L2-52-AD-QZ
